symbol,cashChange,cashFlow,costOfRevenue,currentAssets,currentCash,currentDebt,grossProfit,netIncome,operatingExpense,operatingGainsLosses,operatingIncome,operatingRevenue,reportDate,researchAndDevelopment,shareholderEquity,totalAssets,totalCash,totalDebt,totalLiabilities,totalRevenue
AUO,-599260566,309708786.0,2376885258.0,4848055404.0,2070196740.0,852372156.0,283675389.0,141755622,182923188.0,-4300599.0,100752201.0,2660560647.0,2018-09-30,,6640124856.0,13522265100.0,2183358303.0,2916035925.0,6389344125.0,2660560647.0
AUO,-512459390,313827650.0,2223861800.0,5280769500.0,2701050440.0,954639760.0,238659940.0,41078120,169758940.0,-3084140.0,68901000.0,2462521740.0,2018-06-30,,6558161230.0,14035789900.0,2757352400.0,3097428050.0,6966744160.0,2462521740.0
AUO,-270130345,291931185.0,2287121985.0,5905647485.0,3350257885.0,515182825.0,280823795.0,148638955,178960060.0,-896870.0,101863735.0,2567980275.0,2018-03-31,,7354885920.0,15022848460.0,3384718390.0,3731910565.0,7079650315.0,2567980275.0
AUO,-69952125,760587561.81,2328526862.22,6037682378.91,3519240842.16,388032731.1,374499214.95,484035195,101699163.9,3144578.4,272800051.05,2319533247.36,2017-12-31,,6559560718.5,14415019788.39,3536610046.95,3821225254.86,7283493601.38,2703026077.17
AUPH,-17404000,-11327000,,144047000,114898000,,,-18342000,14483000,4767000,-14108000,375000,2018-09-30,11152000,125342000,157695000.0,138883000,,32353000,375000
AUPH,1075000,-12289000,,153799000,132302000,,,-15707000,14369000,1933000,-14340000,29000,2018-06-30,10504000,142170000,167855000.0,150201000,,25685000,29000
AUPH,-34402000,-14380000,,161982000,131227000,,,-15478000,13077000,2601000,-13047000,30000,2018-03-31,8887000,152454000,176410000.0,159132000,,23956000,30000
AUPH,78083000,-8931000,,175252000,165629000,,31000.0,-3332000,12170000,-32773000,-12139000,32000,2017-12-31,8691000,165743000,189847000.0,173462000,,24104000,32000
AUTO,-2447000,-2014000,35292000,42616000,15824000,1000000.0,-3597000,-18036000,12447000,100000.0,-16044000,31592000,2018-09-30,4303000,38280000,60570000.0,16081000,,22290000,31695000
AUTO,3112000,2928000,23765000,43966000,18271000,1000000.0,5527000,-5217000,10945000,,-5418000,29161000,2018-06-30,2965000,54515000,74756000.0,18526000,,20241000,29292000
AUTO,-9834000,-1657000,24659000,42105000,15159000,1000000.0,7690000,-10279000,12832000,,-5142000,32167000,2018-03-31,3385000,58588000,74970000.0,15414000,,16382000,32349000
AUTO,-19703000,-980000,25181000,52963000,24993000,,8140000,-65840000,10844000,573000.0,-2704000,34062000,2017-12-31,2985000,67167000,92913000.0,25247000,,25746000,33321000
AUY,,64500000,233500000.0,,,,183300000.0,-81300000,147500000.0,,35800000,416800000,2018-09-30,,,8129900000.0,120700000.0,,4047000000,416800000
AUY,,102400000,,,,,,18000000,,,431500000,431500000,2018-06-30,,,8229700000.0,,,4064400000,431500000
AUY,900000.0,122400000,259200000.0,906400000.0,150000000.0,,190500000.0,-160100000,108800000.0,-29400000.0,81700000,449700000,2018-03-31,,4134700000.0,8342400000.0,137200000.0,,4224900000,449700000
AUY,23700000.0,158300000,264400000.0,839400000.0,148900000.0,,214400000.0,-200300000,140900000.0,-2800000.0,73500000,478800000,2017-12-31,,4313400000.0,8763300000.0,162100000.0,,4316000000,478800000
AVA,-14163000,90370000,101519000,245512000,21170000,37629000,194494000,10119000,157085000,-521000,37409000,296013000,2018-09-30,,1749552000,5557398000.0,21170000,89176000,3807047000,296013000
AVA,9060000,90650000,105969000,259985000,35333000,2598000,213329000,25577000,159067000,-18706000,54262000,319298000,2018-06-30,,1762458000,5501780000.0,35333000,1915729000,3739073000,319298000
AVA,10101000,184775000,154618000,309747000,26273000,325066000,254743000,54890000,159865000,942000,94878000,409361000,2018-03-31,,1758389000,5485183000.0,26273000,1868008000,3726612000,409361000
AVA,1456000,102785000,147661000,337534000,16172000,382836000,250201000,27578000,167350000,12583000,82851000,397862000,2017-12-31,,1729828000,5514732000.0,16172000,1926182000,3784248000,397862000
AVAL,,,,,,,,262987200,,,,,2018-09-30,,5676787200,81139632000.0,,,71763148800,1832544000
AVAL,,,,,,,,235117500,,,,,2018-06-30,,5461522500,80918853000.0,,,72200737500,1565506500
AVAL,,,,,,,,212183500,,,,,2018-03-31,,5305439500,82459045000.0,,,73900811500,1602257000
AVAL,,,,,,233687625.0,,156349190,,,,,2017-12-31,,5456143660,79240410900.0,,13744122050.0,70573549855,1385864515
AVAV,-19533000,-9567000,44580000,421912000,151255000,,28399000,6057000,21755000,741000,6644000,72979000,2018-10-31,8109000,444174000,486567000.0,289791000,,42391000,72979000
AVAV,27271000,5036000,45454000,410203000,170788000,,32589000,27330000,18391000,600000,14198000,78043000,2018-07-31,6435000,437050000,480361000.0,289091000,,43302000,78043000
AVAV,31213000,41093000,43854000,399147000,143517000,,45672000,18321000,14917000,819000,30755000,89526000,2018-04-30,5386000,410117000,472911000.0,257166000,,62771000,89526000
AVAV,-4805000,3997000,43349000,355255000,112304000,,20586000,-828000,20814000,490000,-228000,63935000,2018-01-31,7314000,390388000,432845000.0,221847000,,42456000,63935000
AVB,-68306000,356062000,194148000,478342000,281591000,,381834000,192486000,170443000,-31376000,211391000,575982000,2018-09-30,,10397398000,18662119000.0,55887000,,8264721000,575982000
AVB,78490000,309384000,191753000,568899000,349897000,,377486000,254662000,171129000,-101815000,206357000,569239000,2018-06-30,,10398188000,18671008000.0,101565000,,8272820000,569239000
AVB,69501000,315913000,191920000,525057000,271407000,,368872000,141643000,172723000,3686000,196149000,560792000,2018-03-31,,10335124000,18646447000.0,137244000,,8311323000,560792000
AVB,-15205000,322479000,181807000,455284000,201906000,,373484000,237573000,168965000,-76727000,204519000,555291000,2017-12-31,,10388046000,18414821000.0,67088000,,8026775000,555291000
AVCO,222853,-1340654,295481,5312076,3810139,,118022,-2344670,2497440,,-2379418,413503,2018-09-30,,13446755,14842096.0,3810139,,2158299,413503
AVCO,1582734,-1783808,362749,4960180,3643316,1000000.0,133344,-1294394,1346598,,-1213254,496093,2018-06-30,,11097176,14315225.0,3643316,,3922213,496093
AVCO,-946586,-416234,226794,2283206,2125656,1500000.0,81119,-1481579,1395838,,-1314719,307913,2018-03-31,,6469190,11582654.0,2125656,,5768088,307913
AVCO,2645206,-592636,215366,3234977,3027033,1500000.0,103697,-1773715,1120702,,-1017005,319063,2017-12-31,,7894243,12669033.0,3027033,,5360184,319063
AVD,2073000,-18809000,66480000,320808000,9368000,,45300000,6525000,33635000,533000,11665000,111780000,2018-09-30,5895000,328490000,589911000.0,9368000,,261287000,111780000
AVD,-5725000,12954000,63749000,288513000,7099000,,43297000,5599000,34718000,301000,8579000,107046000,2018-06-30,7286000,320062000,562014000.0,7099000,,241783000,107046000
AVD,1569000,-9235000,63057000,290042000,13018000,,41051000,4655000,33700000,217000,7351000,104108000,2018-03-31,6277000,313954000,566793000.0,13018000,,252635000,104108000
AVD,2399000,40757000,71553000,254883000,11337000,,44941000,8429000,36423000,-177000,8518000,116494000,2017-12-31,7063000,305060000,535592000.0,11337000,,230278000,116494000
AVDL,5351000,-20248000,3120000,147876000,17837000,107000,16706000,-15771000,30736000,,-14030000,19826000,2018-09-30,11402000,65742000,269006000.0,125262000,114489000,203264000,19826000
AVDL,-28162000,-19934000,3512000,174976000,12477000,108000,25718000,-3438000,41342000,871000.0,-15624000,29230000,2018-06-30,11890000,78546000,295236000.0,147106000,113146000,216690000,29230000
AVDL,24168000,-18008000,6592000,231933000,40911000,114000,26701000,-12236000,36205000,662000.0,-9504000,33293000,2018-03-31,9951000,87054000,351861000.0,198180000,111838000,264807000,33293000
AVDL,-20373000,-13816000,4048000,123975000,16564000,111000,30704000,-8245000,66455000,726000.0,-35751000,34752000,2017-12-31,11325000,85580000,253277000.0,94075000,267000,167697000,34752000
AVEO,2319000,-2807000,,21438000,20408000,4256000.0,,-22163000,7879000,16839000.0,-5412000,2467000,2018-09-30,5160000,-60392000,21442000.0,20408000,18877000.0,81834000,2467000
AVEO,1929000,-9084000,,19999000,18089000,2388000.0,,4004000,7005000,-11792000.0,-6572000,336000,2018-06-30,4887000,-45445000,20006000.0,18089000,18730000.0,65451000,433000
AVEO,1211000,-6518000,,43602000,16160000,586000.0,,-8988000,8056000,1465000.0,-7030000,980000,2018-03-31,5404000,-50245000,43613000.0,26995000,18588000.0,93858000,1026000
AVEO,-1405000,-3749000,,50183000,14949000,,,3499000,8080000,,-7998000,82000,2017-12-31,5676000,-40763000,50198000.0,33525000,,90961000,82000
AVGO,156000000,2635000000,2509000000,9107000000,4292000000,,2935000000,1115000000,1252000000,,1683000000,5444000000,2018-10-31,948000000,26657000000,50124000000.0,4292000000,,23467000000,5444000000
AVGO,-4051000000,2247000000,2444000000,8695000000,4136000000,117000000.0,2619000000,1196000000,1261000000,,1358000000,5063000000,2018-07-31,959000000,27452000000,50372000000.0,4136000000,17604000000.0,22920000000,5063000000
AVGO,1111000000,2313000000,2463000000,12474000000,8187000000,117000000.0,2551000000,3718000000,1297000000,,1254000000,5014000000,2018-04-30,936000000,32067000000,54936000000.0,8187000000,17598000000.0,22869000000,5014000000
AVGO,-4128000000,1685000000,2699000000,11220000000,7076000000,117000000.0,2628000000,6230000000,1555000000,,1073000000,5327000000,2018-01-31,925000000,25901000000,54544000000.0,7076000000,17592000000.0,25463000000,5327000000
AVGR,-136000,-3091000,1477000,15649000,10008000,8146000,543000,-5388000,5663000,,-5120000,2020000,2018-09-30,1404000,4162000,18298000.0,10008000,,14136000,2020000
AVGR,-4274000,-4469000,2169000,16549000,10144000,7823000,-111000,-5799000,5363000,,-5474000,2058000,2018-06-30,1159000,6592000,19231000.0,10144000,8011000.0,12639000,2058000
AVGR,9029000,-6877000,1415000,20942000,14418000,7521000,394000,-10281000,6037000,,-5643000,1809000,2018-03-31,1777000,11899000,23963000.0,14418000,,12064000,1809000
AVGR,-4781000,-5177000,1734000,11451000,5389000,44744000,179000,-10150000,6662000,16000.0,-6483000,1913000,2017-12-31,1977000,-35690000,15088000.0,5389000,,50778000,1913000
AVH,13371000,148181000,976678000,1279412000,403519000,668787000,254564000,4643000,186100000,1153000,68464000,1231242000,2018-09-30,,1215461000,7314118000.0,482954000,4133111000,6265262000,1231242000
AVH,-142228000,162155000,972440000,1120864000,397452000,579369000,226827000,-39367000,205795000,-14134000,21032000,1199267000,2018-06-30,,1208586000,7148574000.0,469707000,3934402000,6110374000,1199267000
AVH,43437000,150461000,922413000,1294146000,551427000,564112000,245981000,-3184000,170222000,-19830000,75759000,1168394000,2018-03-31,,1251197000,7175448000.0,613161000,4007184000,6092505000,1168394000
AVH,-2996000,31549000,886632000,1271016000,508982000,572072000,234302000,10754000,178020000,7443000,56282000,229410000,2017-12-31,,1415650000,6861396000.0,568314000,3752113000,5521696000,1120934000
AVID,-9790000,-3747000,43435000,175559000,62451000,1401000,60611000,878000,53357000,127000,7254000,104046000,2018-09-30,15873000,-174135000,247045000.0,50460000,230830000,421180000,104046000
AVID,12587000,-5871000,42283000,181306000,72200000,1400000,56332000,-8506000,58148000,-2244000,-1816000,98615000,2018-06-30,15985000,-176874000,253952000.0,60209000,232061000,430826000,98615000
AVID,-421000,5370000,42230000,172777000,60007000,5883000,55707000,-8949000,56135000,1323000,-428000,97937000,2018-03-31,15685000,-171630000,250781000.0,48016000,209135000,422411000,97937000
AVID,14585000,2833000,48812000,154327000,57223000,5906000,58446000,-881000,53070000,451000,5376000,107258000,2017-12-31,16308000,-268570000,234684000.0,57223000,210404000,503254000,107258000
AVK,,,,,,,,,,,,,2018-10-31,,559440021,970736113.0,,,411296092,
AVK,,,,,,,,,,,,,2018-04-30,,337626280,575689590.0,,,238063310,
AVLR,-35052000,1178000,20236000,194643000,138093000,,49291000,-24103000,64796000,,-15505000,69527000,2018-09-30,13285000,122249000,311327000.0,138093000,,189078000,69527000
AVLR,160394000,2099000,18632000,226231000,173108000,4375000.0,45077000,-17766000,62373000,,-17296000,63709000,2018-06-30,12428000,142154000,352715000.0,173108000,29593000.0,210561000,63709000
AVLR,-1509000,-13375000,17509000,86924000,12622000,2735000.0,43868000,-15249000,59137000,,-15269000,61377000,2018-03-31,12619000,-36309000,208865000.0,12622000,57764000.0,245174000,61377000
AVLR,-240000,-1976000,15388000,61082000,14075000,859000.0,42647000,-22414000,56139000,,-13492000,58035000,2017-12-31,10890000,-393592000,178812000.0,14075000,39699000.0,572404000,58035000
AVNS,-118900000,-67800000,60400000,737200000,411800000,,104700000,4200000,97700000,700000,7000000,165100000,2018-09-30,10500000,1300200000,1844500000.0,411800000,,544300000,165100000
AVNS,335200000,-96700000,66200000,876500000,531100000,,94700000,35300000,85900000,-98600000,8800000,160900000,2018-06-30,10800000,1286600000,1917400000.0,479600000,,630800000,160900000
AVNS,-20000000,26300000,65300000,1161100000,203100000,,91100000,20200000,98100000,800000,-7000000,156400000,2018-03-31,9900000,1251800000,2202900000.0,203100000,,951100000,156400000
AVNS,53400000,64100000,76400000,1160700000,219700000,39800000.0,89900000,32800000,92900000,3200000,-3000000,166300000,2017-12-31,12100000,1215400000,2195900000.0,219700000,580900000.0,980500000,166300000
AVNW,-8991000,-6810000,42579000,125306000,28706000,9000000,17925000,-750000,18643000,8000.0,-718000,60504000,2018-09-30,4937000,62324000,159191000.0,28397000,,96867000,60504000
AVNW,-324000,930000,39323000,123466000,37764000,9000000,23185000,54000,20640000,47000.0,2545000,62508000,2018-06-30,5054000,57516000,156061000.0,37425000,,98545000,62508000
AVNW,-3594000,-1892000,43961000,121344000,38875000,9000000,18132000,-2623000,19499000,,-1367000,62093000,2018-03-31,4754000,58101000,153884000.0,37540000,,94635000,62093000
AVNW,2307000,4267000,39833000,128243000,42481000,9000000,21890000,5071000,19248000,27000.0,2642000,61723000,2017-12-31,5144000,59997000,160210000.0,40628000,,99298000,61723000
AVP,13500000,38400000,538400000,1773300000,452600000,16300000,885800000,114500000,698900000,-9500000,186900000,1346300000,2018-09-30,,-324500000,3074600000.0,452600000,1647100000,3391600000,1424200000
AVP,-286000000,-10400000,539700000,1783400000,443900000,12000000,812200000,-36100000,759200000,8900000,53000000,1268800000,2018-06-30,,-439100000,3086400000.0,443900000,1642300000,3517100000,1351900000
AVP,-122900000,-96300000,579700000,2149500000,772500000,270800000,813800000,-20300000,768900000,4600000,44900000,1309600000,2018-03-31,,-282500000,3640400000.0,772500000,1900400000,3913200000,1393500000
AVP,216800000,235100000,611200000,2233300000,881500000,25700000,957600000,91500000,834100000,6100000,123500000,1535300000,2017-12-31,,-257200000,3697900000.0,881500000,1897900000,3944800000,1568800000
AVRO,-16438000,-11985000,,140078000,138577000,,,-11591000,12232000,,-12232000,,2018-09-30,9232000,137109000,143272000.0,138577000,,6163000,
AVRO,97087000,-8249000,,156147000,155015000,,,-10507000,9547000,1192000.0,-9547000,,2018-06-30,7407000,148318000,158730000.0,155015000,,10412000,
AVRO,51965000,-5980000,,58481000,57928000,,,-8242000,7788000,599000.0,-7788000,,2018-03-31,5647000,54036000,60216000.0,57928000,,6180000,
AVRO,5060000,-8826000,,6308000,5963000,,,-7596000,7430000,201000.0,-7430000,,2017-12-31,6465000,-23135000,7022000.0,5963000,,30157000,
AVT,-252166000,-84979000,4453129000,7557990000,365852000,10626000,636750000,83724000,475146000,,161604000,5089879000,2018-09-30,,4621073000,9453774000.0,365852000,1565348000,4832701000,5089879000
AVT,205002000,235613000,4400588000,7610599000,621125000,165380000,658632000,58615000,493840000,,164792000,5059220000,2018-06-30,,4685081000,9596845000.0,621125000,1654599000,4911764000,5059220000
AVT,-165873000,77090000,4141556000,7624611000,430065000,101979000,653537000,-320066000,501378000,,152159000,4795093000,2018-03-31,,4954821000,9711930000.0,505116000,1590685000,4757109000,4795093000
AVT,46964000,68771000,3919175000,7576105000,589518000,243351000,602461000,46724000,478681000,,123780000,4521636000,2017-12-31,,5248544000,9800505000.0,725961000,1731417000,4551961000,4521636000
AVX,30279000,40834000,329852000,1744465000,487896000,,126476000,72069000,40839000,217000,85637000,456328000,2018-09-30,,2299753000,2740655000.0,844711000,,440902000,456328000
AVX,-87119000,97627000,345783000,1708066000,457935000,,108333000,55963000,40316000,77000,68017000,454116000,2018-06-30,,2240719000,2690498000.0,846152000,,449779000,454116000
AVX,83349000,34547000,360992000,1701724000,547415000,,85640000,31820000,39854000,207000,45786000,446632000,2018-03-31,,2243443000,2672766000.0,827202000,,429323000,446632000
AVX,-156583000,32516000,349692000,1808443000,464173000,,82103000,-93212000,36772000,59000,45331000,431795000,2017-12-31,,2180493000,2585391000.0,1005388000,,404898000,431795000
AVXL,-2896954,-4053172,,24323740,22930638,,,-5793056,7443976,,-7443976,,2018-09-30,6036965,20491510,24376136.0,22930638,,3884626,
AVXL,171008,-2088134,,26742297,25827592,,,-2849164,2913972,,-2913972,,2018-06-30,1368121,23585623,26794693.0,25827592,,3209070,
AVXL,-2392060,-2820967,,25812255,25656584,,,-4752024,4734473,,-4734473,,2018-03-31,3245023,22478857,25895594.0,25656584,,3416737,
AVXL,608387,-3620133,,28291411,28048644,,,-4059165,4092115,,-4092115,,2017-12-31,2694312,25545335,28343807.0,28048644,,2798472,
AVY,6800000,-21800000,1300500000,2358800000,217600000,571700000,459200000,149500000,270500000,6700000,188700000,1759700000,2018-09-30,,1047100000,5181900000.0,217600000,1867000000,4134800000,1759700000
AVY,37200000,193500000,1352800000,2328100000,215800000,384300000,501400000,95600000,287500000,200000,213900000,1854200000,2018-06-30,,1021900000,5163100000.0,215800000,1674000000,4141200000,1854200000
AVY,-41600000,16000000,1293000000,2332300000,187500000,370300000,483400000,125200000,295000000,500000,188400000,1776400000,2018-03-31,,1089700000,5280500000.0,187500000,1713000000,4190800000,1776400000
